duration,protocol_type,src_bytes,dst_bytes,land,wrong_fragment,urgent,num_failed_logins,logged_in,num_compromised,root_shell,num_root,serror_rate,rerror_rate,same_srv_rate,flag,attack_type,target
0.3625,icmp,53,0,0,1,0,0,0,0,0,0,0.9858,0.1455,0.8759,S0,DoS,1
3.4032,tcp,1228,697,0,0,0,0,1,0,0,0,0.0197,0.001,0.8048,SF,normal,0
2.7385,udp,2848,2690,0,0,0,0,0,0,0,0,0.0788,0.0747,0.9263,SF,normal,0
0.2606,tcp,203,0,0,0,0,0,0,0,0,0,0.8691,0.0284,0.8005,SF,DoS,1
3.7145,udp,1126,3768,0,0,0,0,1,0,0,0,0.0841,0.0943,0.9898,SF,normal,0
1.3385,tcp,46,243,0,0,0,0,1,0,0,0,0.4178,0.2832,0.4752,SF,Probe,1
11.0717,tcp,1287,3153,0,0,0,0,1,0,0,0,0.0804,0.0102,0.7166,SF,normal,0
11.3671,tcp,3116,971,0,0,0,0,1,0,0,0,0.0671,0.0204,0.847,SF,normal,0
0.1876,icmp,188,0,0,0,1,0,0,0,0,0,0.7885,0.0407,0.9746,SF,DoS,1
1.0516,tcp,2947,3249,0,0,0,0,1,0,0,0,0.0809,0.0683,0.8895,SF,normal,0
7.504,tcp,5440,6732,0,0,0,1,1,1,1,1,0.0968,0.093,0.8679,RSTO,U2R,1
0.0782,udp,205,0,1,0,1,0,0,0,0,0,0.7083,0.1125,0.911,S0,DoS,1
0.1504,tcp,4021,3177,0,0,0,0,1,0,0,0,0.0085,0.0289,0.723,SF,normal,0
0.4076,udp,467,0,1,2,0,0,0,0,0,0,0.7833,0.0066,1.0,REJ,DoS,1
2.0678,tcp,1100,3847,0,0,0,0,1,0,0,0,0.0539,0.059,0.861,SF,normal,0
12.4297,tcp,6980,6999,0,0,0,1,1,0,0,0,0.2347,0.2044,0.6854,RSTO,R2L,1
5.7909,udp,966,4040,0,0,0,0,0,0,0,0,0.0973,0.0354,0.805,SF,normal,0
0.1699,udp,423,0,0,1,0,0,0,0,0,0,0.8183,0.0072,0.9923,S0,DoS,1
4.4666,tcp,287,4145,0,0,0,0,1,0,0,0,0.0427,0.0978,0.8902,SF,normal,0
2.3456,tcp,4899,3338,0,0,0,0,1,0,0,0,0.0769,0.0941,0.9153,SF,normal,0
0.4208,udp,511,715,0,0,0,1,0,0,0,0,0.61,0.4354,0.1209,S0,Probe,1
3.3113,icmp,572,551,0,0,0,2,1,0,0,0,0.5578,0.4363,0.1893,S0,Probe,1
3.733,tcp,1529,4957,0,0,0,0,1,0,0,0,0.0279,0.0313,0.712,SF,normal,0
6.3276,tcp,4538,1712,0,0,0,0,1,0,0,0,0.001,0.0298,0.9464,SF,normal,0
6.6315,tcp,714,642,0,0,0,1,1,0,0,0,0.36,0.4092,0.3367,REJ,Probe,1
5.343,tcp,3014,7318,0,0,0,1,1,0,0,1,0.1873,0.4449,0.364,SF,R2L,1
0.5996,tcp,4358,4661,0,0,0,0,1,0,0,0,0.0747,0.002,0.811,SF,normal,0
4.3762,udp,2681,3734,0,0,0,0,1,0,0,0,0.0312,0.0645,0.7724,SF,normal,0
7.8591,tcp,1257,4930,0,0,0,0,1,0,0,0,0.0473,0.0159,0.9931,SF,normal,0
5.2627,tcp,4601,7930,0,0,0,0,1,1,0,0,0.1751,0.2981,0.6208,RSTO,R2L,1
1.5719,tcp,1456,2353,0,0,0,0,1,0,0,0,0.0115,0.0553,0.7117,SF,normal,0
15.5525,tcp,2461,3275,0,0,0,0,1,0,0,0,0.0277,0.0577,0.8106,SF,normal,0
1.8963,tcp,328,888,0,0,0,0,0,0,0,0,0.7827,0.3963,0.3239,SF,Probe,1
15.7001,tcp,1399,3832,0,0,0,0,1,0,0,0,0.0883,0.0166,0.752,SF,normal,0
3.7312,tcp,1872,100,0,0,0,0,0,0,0,0,0.0498,0.0773,0.7507,SF,normal,0
2.1561,tcp,4142,1937,0,0,0,0,1,0,0,0,0.0935,0.0612,0.8543,SF,normal,0
14.3457,udp,2670,1496,0,0,0,0,1,0,0,0,0.0503,0.0733,0.8983,SF,normal,0
6.4606,tcp,136,3040,0,0,0,0,1,0,0,0,0.0333,0.0279,0.9402,S0,normal,0
0.2675,tcp,285,0,0,0,0,0,0,0,0,0,0.7633,0.059,0.9571,RSTO,DoS,1
0.4877,udp,4776,3301,0,0,0,0,1,0,0,0,0.0142,0.0502,0.9275,SF,normal,0
0.3107,tcp,453,0,0,0,0,0,0,0,0,0,0.8195,0.1741,0.9874,S0,DoS,1
0.7148,tcp,609,561,0,0,0,0,1,0,0,0,0.3377,0.4923,0.2867,S0,Probe,1
0.7891,udp,330,363,0,0,0,0,0,0,0,0,0.3413,0.3714,0.4699,S0,Probe,1
3.3689,udp,1302,191,0,0,0,0,1,0,0,0,0.0625,0.0273,0.9726,SF,normal,0
0.2231,udp,1074,4556,0,0,0,0,1,0,0,0,0.0873,0.0572,0.8847,SF,normal,0
6.3154,tcp,849,3422,0,0,0,0,1,0,0,0,0.0347,0.0278,0.9823,SF,normal,0
5.8065,udp,2209,3502,0,0,0,0,1,0,0,0,0.0599,0.0243,0.9699,SF,normal,0
3.4163,tcp,2369,2907,0,0,0,0,1,0,0,0,0.0268,0.0575,0.7384,S0,normal,0
0.0968,icmp,97,0,0,0,0,0,0,0,0,0,0.8822,0.1119,0.8646,S0,DoS,1
4.7802,tcp,526,3002,0,0,0,0,1,0,0,0,0.0027,0.0159,0.9673,SF,normal,0
3.545,icmp,2889,3206,0,0,0,0,0,0,0,0,0.0452,0.0581,0.9461,REJ,normal,0
7.4421,tcp,3422,1758,0,0,0,0,1,0,0,0,0.0862,0.0524,0.9629,SF,normal,0
0.6009,icmp,419,0,0,0,0,0,0,0,0,0,0.7559,0.1847,0.9685,S0,DoS,1
2.3907,tcp,4555,3292,0,0,0,0,1,0,0,0,0.0917,0.081,0.8886,SF,normal,0
0.3619,tcp,419,0,0,0,0,0,0,0,0,0,0.8219,0.1914,0.971,SF,DoS,1
0.4715,tcp,2825,3966,0,0,0,0,1,0,0,0,0.025,0.0726,0.8847,SF,normal,0
3.3224,tcp,8371,6371,0,0,0,1,1,0,0,1,0.1303,0.1797,0.5145,SF,R2L,1
15.4711,udp,2348,7535,0,0,0,5,1,0,0,0,0.027,0.3126,0.6053,SF,R2L,1
1.9152,udp,2307,3451,0,0,0,0,1,0,0,0,0.0873,0.022,0.9339,SF,normal,0
4.9551,udp,1379,4094,0,0,0,0,1,0,0,0,0.077,0.0288,0.9113,SF,normal,0
3.0503,tcp,1622,1334,0,0,0,0,1,0,0,0,0.0903,0.0065,0.7298,SF,normal,0
4.7046,tcp,4030,3876,0,0,0,0,0,0,0,0,0.0281,0.0436,0.9679,SF,normal,0
0.2251,udp,11,0,0,1,0,0,0,0,0,0,0.9792,0.0134,0.8648,SF,DoS,1
0.7626,udp,658,791,0,0,0,1,1,0,0,0,0.6809,0.3113,0.1553,SF,Probe,1
0.9759,icmp,79,0,0,2,0,0,0,0,0,0,0.8268,0.1481,0.9065,S0,DoS,1
0.6931,tcp,256,916,0,0,0,2,1,0,0,0,0.3737,0.2073,0.1925,SF,Probe,1
1.3804,udp,3514,1061,0,0,0,0,1,0,0,0,0.0132,0.074,0.7258,SF,normal,0
0.808,icmp,2592,2370,0,0,0,0,1,0,0,0,0.047,0.083,0.7807,SF,normal,0
0.2427,tcp,387,0,0,0,0,0,0,0,0,0,0.7661,0.0687,0.8058,S0,DoS,1
7.3821,udp,1401,1895,0,0,0,0,1,0,0,0,0.0469,0.0983,0.9662,SF,normal,0
0.0688,udp,17,0,0,3,0,0,0,0,0,0,0.7947,0.068,0.8023,S0,DoS,1
0.224,tcp,3697,2414,0,0,0,0,1,0,0,0,0.0487,0.0163,0.7133,SF,normal,0
2.0795,tcp,4617,3829,0,0,0,0,1,0,0,0,0.0672,0.0883,0.7258,REJ,normal,0
15.5448,tcp,10810,2019,0,0,0,2,1,1,1,0,0.1777,0.154,0.5434,SF,U2R,1
9.2349,tcp,1336,2880,0,0,0,0,1,0,0,0,0.0966,0.0323,0.7531,SF,normal,0
1.0674,tcp,18716,5425,0,0,0,1,1,4,0,4,0.0556,0.0045,0.8541,RSTO,U2R,1
9.6022,tcp,12380,12596,0,0,0,1,1,8,1,2,0.0355,0.0958,0.4654,RSTO,U2R,1
3.0721,udp,0,366,0,0,0,0,0,0,0,0,0.5387,0.4418,0.1356,S0,Probe,1
0.8138,udp,205,0,0,0,0,0,0,0,0,0,0.8383,0.1073,0.9069,S0,DoS,1
0.5693,tcp,24,0,1,2,0,0,0,0,0,0,0.9055,0.1433,0.9302,S0,DoS,1
4.3276,udp,449,877,0,0,0,0,0,0,0,0,0.7495,0.4514,0.2671,SF,Probe,1
4.5476,tcp,282,4127,0,0,0,0,1,0,0,0,0.0636,0.0906,0.9072,SF,normal,0
5.7836,udp,4107,4958,0,0,0,0,0,0,0,0,0.0492,0.03,0.869,SF,normal,0
0.1285,icmp,52,0,0,0,0,0,0,0,0,0,0.7238,0.0585,0.856,REJ,DoS,1
12.6698,tcp,3679,2927,0,1,0,0,1,0,0,0,0.0144,0.0801,0.944,SF,normal,0
0.8801,tcp,558,978,0,0,0,0,1,0,0,0,0.0805,0.0386,0.9048,SF,normal,0
2.5289,icmp,1119,3608,0,0,0,0,1,0,0,0,0.0509,0.0412,0.9676,SF,normal,0
0.2031,udp,59,0,0,1,1,0,0,0,0,0,0.8862,0.1713,0.8243,S0,DoS,1
7.0327,icmp,366,538,0,0,0,0,0,0,0,0,0.7304,0.4943,0.1954,SF,Probe,1
1.7104,udp,4027,2931,0,0,0,0,1,0,0,0,0.033,0.0171,0.912,SF,normal,0
12.6852,tcp,1781,4068,0,0,0,1,1,2,0,0,0.0837,0.3031,0.4266,REJ,R2L,1
0.0609,icmp,54,0,0,0,0,0,0,0,0,0,0.7758,0.1435,0.8752,S0,DoS,1
1.4435,tcp,28,738,0,0,0,1,0,0,0,0,0.3995,0.2543,0.2441,SF,Probe,1
0.7157,udp,361,0,0,0,0,0,0,0,0,0,0.966,0.1701,0.9564,RSTO,DoS,1
0.5559,tcp,114,262,0,0,0,0,1,0,0,0,0.5458,0.4433,0.397,SF,Probe,1
16.3324,tcp,846,340,0,0,0,0,1,0,0,0,0.0152,0.0932,0.8951,SF,normal,0
6.7592,icmp,52,334,0,0,0,0,0,0,0,0,0.4167,0.4255,0.2285,REJ,Probe,1
0.5143,icmp,3604,3167,0,0,0,0,1,0,0,0,0.0634,0.0313,0.9508,SF,normal,0
11.759,udp,5097,3756,0,0,0,0,1,0,0,0,0.0122,0.4071,0.3335,RSTO,R2L,1
8.7708,tcp,3307,10850,0,0,0,0,1,7,0,4,0.0109,0.0207,0.6434,RSTO,U2R,1
1.677,udp,3702,385,0,0,0,0,0,0,0,0,0.0359,0.0489,0.8385,SF,normal,0
4.864,tcp,4673,1308,0,0,0,0,0,0,0,0,0.0527,0.0677,0.9028,SF,normal,0
0.1992,tcp,533,340,0,0,0,0,0,0,0,0,0.7208,0.5432,0.212,S0,Probe,1
2.8975,tcp,701,3242,0,0,0,0,1,0,0,0,0.0856,0.0789,0.874,SF,normal,0
0.8338,icmp,33,404,0,0,0,0,1,1,0,0,0.5453,0.4306,0.461,REJ,Probe,1
9.9008,tcp,2256,4738,0,0,0,0,1,0,0,0,0.0036,0.0617,0.7229,SF,normal,0
0.4264,icmp,3153,2570,0,0,0,0,1,0,0,0,0.0608,0.0977,0.8013,SF,normal,0
25.8308,tcp,16448,2524,0,0,0,0,1,2,0,4,0.0489,0.1416,0.4045,SF,U2R,1
0.4699,tcp,258,0,1,1,0,0,0,0,0,0,0.7479,0.1613,0.8719,S0,DoS,1
0.7616,tcp,667,878,0,0,0,1,1,0,0,0,0.4165,0.2615,0.2363,REJ,Probe,1
1.6009,tcp,1581,1595,0,0,0,0,1,0,0,0,0.0257,0.0469,0.9218,S0,normal,0
1.0375,tcp,293,0,0,1,0,0,0,0,0,0,0.8398,0.0333,0.9256,S0,DoS,1
0.2417,icmp,171,0,0,3,0,0,0,0,0,0,0.8256,0.1382,0.8138,S0,DoS,1
1.1251,icmp,204,0,0,3,0,0,0,0,0,0,0.7714,0.1927,0.828,REJ,DoS,1
0.5346,icmp,489,0,0,0,0,0,0,0,0,0,0.9929,0.1739,0.8266,S0,DoS,1
0.027,icmp,289,0,0,1,0,0,0,0,0,0,0.9287,0.1516,0.8504,S0,DoS,1
7.1722,tcp,1930,4409,0,0,0,0,1,0,0,0,0.0527,0.0734,0.9269,SF,normal,0
8.17,udp,3414,4983,0,0,0,0,0,0,0,0,0.0155,0.0014,0.9735,SF,normal,0
0.9114,tcp,96,393,0,0,0,1,1,0,0,0,0.5958,0.3628,0.3545,SF,Probe,1
5.7682,tcp,2646,3618,0,0,0,0,1,0,0,0,0.0222,0.0648,0.9295,SF,normal,0
0.689,udp,71,0,1,1,0,0,0,0,0,0,0.7007,0.0984,0.8825,REJ,DoS,1
2.5783,udp,1263,163,0,0,0,0,1,0,0,0,0.0617,0.052,0.9336,SF,normal,0
0.2817,tcp,439,0,0,3,0,0,0,0,0,0,0.8067,0.0187,0.9334,REJ,DoS,1
0.0653,udp,81,0,0,1,0,0,0,0,0,0,0.8291,0.1491,0.9057,S0,DoS,1
5.9795,udp,4949,3555,0,0,0,0,1,0,0,0,0.0779,0.0312,0.8371,SF,normal,0
0.7972,udp,4074,3066,0,0,0,0,1,0,0,0,0.0385,0.0219,0.766,SF,normal,0
11.1545,tcp,3714,1899,0,0,0,0,1,0,0,0,0.0442,0.0096,0.9977,SF,normal,0
0.8507,tcp,393,0,0,0,0,0,0,0,0,0,0.8342,0.0599,0.884,S0,DoS,1
1.2303,tcp,159,783,0,0,0,0,0,0,0,0,0.313,0.3654,0.1622,S0,Probe,1
15.7732,udp,441,4601,0,0,0,0,1,0,0,0,0.076,0.0857,0.8989,REJ,normal,0
0.881,tcp,80,0,1,0,0,0,0,0,0,0,0.7686,0.0674,0.811,RSTO,DoS,1
3.5647,udp,4541,3102,0,0,0,0,1,0,0,0,0.0685,0.0534,0.7692,SF,normal,0
10.3695,tcp,789,4907,0,0,0,0,0,0,0,0,0.0159,0.0337,0.9848,REJ,normal,0
18.4382,tcp,4252,7795,0,0,0,1,1,1,0,0,0.0291,0.19,0.6852,SF,R2L,1
1.5631,tcp,2215,2204,0,0,0,0,1,0,0,0,0.0223,0.0648,0.73,SF,normal,0
9.8869,udp,2742,886,0,0,0,0,1,0,0,0,0.0319,0.09,0.899,SF,normal,0
6.9242,tcp,1910,3092,0,0,0,0,1,0,0,0,0.0351,0.0559,0.7342,S0,normal,0
3.976,icmp,2752,4050,0,0,0,0,1,0,0,0,0.0536,0.002,0.9803,SF,normal,0
1.7901,tcp,2036,840,0,0,0,0,1,0,0,0,0.084,0.0778,0.82,SF,normal,0
2.5081,tcp,2404,2306,0,0,0,0,1,0,0,0,0.0518,0.0714,0.8071,SF,normal,0
0.04,udp,148,0,1,3,0,0,0,0,0,0,0.9656,0.0518,0.8162,RSTO,DoS,1
2.4896,udp,4343,2368,0,0,0,0,1,0,0,0,0.0374,0.0581,0.7758,SF,normal,0
0.5564,udp,261,0,0,2,0,0,0,0,0,0,0.725,0.0278,0.9765,S0,DoS,1
0.8896,udp,4863,1258,0,0,0,0,1,0,0,0,0.0051,0.075,0.8482,SF,normal,0
6.9921,udp,4966,2076,0,0,0,0,1,0,0,0,0.0095,0.023,0.8941,SF,normal,0
0.3806,tcp,410,0,0,0,1,0,0,0,0,0,0.7471,0.0876,0.994,S0,DoS,1
24.668,tcp,2208,14905,0,0,0,0,1,6,0,0,0.005,0.01,0.6952,SF,U2R,1
4.8465,tcp,3302,397,0,0,0,0,1,0,0,0,0.0236,0.0611,0.8464,SF,normal,0
0.3672,udp,3593,3270,0,0,0,1,0,1,0,1,0.1867,0.4817,0.4375,RSTO,R2L,1
0.0597,tcp,176,0,0,1,0,0,0,0,0,0,0.7098,0.0909,0.8199,S0,DoS,1
0.4394,tcp,288,0,0,0,0,0,0,0,0,0,0.8406,0.1367,0.8218,S0,DoS,1
0.7923,icmp,219,0,1,0,0,0,0,0,0,0,0.7975,0.1992,0.998,S0,DoS,1
1.5548,udp,4474,3095,0,0,0,0,1,0,0,0,0.0492,0.0956,0.7719,S0,normal,0
6.1354,tcp,3797,2384,0,0,0,0,1,0,0,0,0.0162,0.0761,0.8024,SF,normal,0
0.0242,tcp,448,0,0,0,0,0,0,0,0,0,0.9445,0.0689,0.816,RSTO,DoS,1
11.6031,tcp,3144,2757,0,0,0,0,1,0,0,0,0.0563,0.0243,0.7681,SF,normal,0
25.7702,tcp,5429,5086,0,0,0,1,1,1,0,0,0.0881,0.1575,0.6,SF,R2L,1
0.6061,tcp,3735,3376,0,0,0,0,1,0,0,0,0.095,0.0004,0.8013,SF,normal,0
9.4939,udp,4799,1080,0,0,0,0,1,0,0,0,0.0393,0.0036,0.8206,SF,normal,0
0.6051,udp,366,0,0,3,0,0,0,0,0,0,0.9117,0.1571,0.8834,S0,DoS,1
2.2993,tcp,1885,946,0,0,0,0,0,0,0,0,0.0228,0.0957,0.7316,SF,normal,0
0.0324,tcp,116,0,0,0,0,0,0,0,0,0,0.9366,0.0383,0.8891,S0,DoS,1
1.3995,tcp,212,0,0,0,0,0,0,0,0,0,0.7863,0.1952,0.95,REJ,DoS,1
3.2493,tcp,9372,5680,0,0,0,1,0,0,0,0,0.2628,0.3401,0.3429,REJ,R2L,1
2.8197,tcp,674,927,0,0,0,1,0,1,0,0,0.3218,0.3997,0.1718,S0,Probe,1
2.9415,udp,436,0,0,0,0,0,0,0,0,0,0.9539,0.1349,0.9074,RSTO,DoS,1
0.606,icmp,228,0,0,0,0,0,0,0,0,0,0.8413,0.1031,0.9655,S0,DoS,1
11.4329,tcp,3361,4140,0,0,0,1,1,1,0,0,0.2557,0.1657,0.459,REJ,R2L,1
0.284,tcp,992,2868,0,0,0,0,1,0,0,0,0.0303,0.0084,0.8642,SF,normal,0
14.6576,tcp,1867,4738,0,0,0,0,1,0,0,0,0.0902,0.0963,0.9154,SF,normal,0
1.274,tcp,1744,1692,0,0,0,0,1,0,0,0,0.0757,0.0482,0.7678,SF,normal,0
1.319,tcp,2920,4974,0,0,0,0,1,0,0,0,0.0521,0.0558,0.81,SF,normal,0
1.3523,tcp,115,0,0,0,0,0,0,0,0,0,0.9485,0.0308,0.9907,RSTO,DoS,1
1.0235,udp,280,0,0,2,0,0,0,0,0,0,0.8051,0.119,0.9772,REJ,DoS,1
0.4385,icmp,415,0,0,1,1,0,0,0,0,0,0.7388,0.1613,0.9053,RSTO,DoS,1
5.0975,tcp,1198,3304,0,0,0,0,1,0,0,0,0.0241,0.0867,0.7753,SF,normal,0
0.2117,tcp,206,0,0,1,0,0,0,0,0,0,0.9956,0.1592,0.9578,S0,DoS,1
0.0895,tcp,714,3586,0,0,0,1,1,0,0,0,0.0978,0.0365,0.8453,SF,normal,0
1.6664,udp,392,0,1,1,0,0,0,0,0,0,0.9598,0.1368,0.8377,S0,DoS,1
0.3618,icmp,43,0,0,0,0,0,0,0,0,0,0.8791,0.0398,0.9616,S0,DoS,1
4.3051,udp,1934,4860,0,0,0,0,1,0,0,0,0.032,0.0027,0.9755,SF,normal,0
6.5187,udp,2149,3646,0,0,0,0,1,0,0,0,0.0039,0.0407,0.8995,SF,normal,0
0.6359,tcp,4699,4979,0,0,0,0,0,0,0,0,0.0902,0.0433,0.8992,SF,normal,0
1.7041,tcp,928,740,0,0,0,1,0,0,0,0,0.514,0.3215,0.4148,REJ,Probe,1
10.3877,tcp,4773,4861,0,0,0,0,1,0,0,0,0.1721,0.4016,0.4284,REJ,R2L,1
0.7802,tcp,400,0,0,0,0,0,0,0,0,0,0.8988,0.1867,0.8878,S0,DoS,1
11.2541,udp,3662,1532,0,0,0,0,1,0,0,0,0.0071,0.0612,0.7969,SF,normal,0
3.2617,udp,864,1935,0,0,0,0,1,0,0,0,0.0959,0.0659,0.7826,SF,normal,0
0.1325,tcp,44,0,0,3,0,0,0,0,0,0,0.9668,0.0274,0.9917,REJ,DoS,1
0.7881,icmp,713,696,0,0,0,1,1,1,0,0,0.7743,0.2547,0.4998,REJ,Probe,1
2.9136,tcp,975,1738,0,0,0,0,1,0,0,0,0.0954,0.0804,0.7372,SF,normal,0
13.3671,tcp,729,4329,0,0,0,0,0,0,0,0,0.0996,0.058,0.8476,SF,normal,0
0.6031,udp,378,0,1,0,0,0,0,0,0,0,0.7084,0.0003,0.8146,S0,DoS,1
1.0437,tcp,4545,837,0,0,0,0,1,0,0,0,0.0967,0.073,0.8583,SF,normal,0
2.8,udp,3484,2247,0,1,0,0,0,0,0,0,0.0796,0.0025,0.893,SF,normal,0
6.4334,tcp,745,2091,0,0,0,0,1,0,0,0,0.0687,0.0413,0.7841,SF,normal,0
0.6741,tcp,213,0,0,1,1,0,0,0,0,0,0.9207,0.0429,0.9392,S0,DoS,1
0.4717,tcp,326,842,0,0,0,1,1,0,0,0,0.7688,0.4924,0.3168,REJ,Probe,1
5.1476,tcp,19067,1601,0,0,0,3,1,1,1,2,0.0281,0.0338,0.5708,SF,U2R,1
1.2999,icmp,221,0,1,0,0,0,0,0,0,0,0.8796,0.1774,0.9067,S0,DoS,1
0.1373,icmp,10,0,0,2,0,0,0,0,0,0,0.8955,0.1165,0.953,S0,DoS,1
0.7126,tcp,3375,4350,0,0,0,0,1,0,0,0,0.0728,0.0202,0.9751,SF,normal,0
0.2343,udp,356,0,0,3,0,0,0,0,0,0,0.8078,0.0715,0.9006,SF,DoS,1
13.0621,tcp,3478,4503,0,0,0,0,0,0,0,0,0.0537,0.0084,0.9414,SF,normal,0
0.0863,icmp,27,0,0,0,0,0,0,0,0,0,0.9996,0.1777,0.9394,S0,DoS,1
3.8471,tcp,2813,1206,0,0,0,0,1,0,0,0,0.0333,0.0915,0.8612,SF,normal,0
5.2227,udp,1230,3504,0,0,0,0,1,0,0,0,0.0028,0.0794,0.955,SF,normal,0
2.1914,tcp,4824,2856,0,0,0,0,0,0,0,0,0.0373,0.0784,0.947,SF,normal,0
6.2614,tcp,1810,3286,0,0,0,0,1,0,0,0,0.0871,0.0191,0.7212,SF,normal,0
1.2117,tcp,1489,3110,0,0,0,0,1,0,0,0,0.0009,0.0239,0.8107,SF,normal,0
8.4102,tcp,3664,4560,0,1,0,0,1,0,0,0,0.0674,0.0609,0.999,REJ,normal,0
25.0564,tcp,5518,11580,0,0,0,0,1,9,0,4,0.0244,0.0696,0.4097,RSTO,U2R,1
6.8719,tcp,3019,559,0,0,0,0,0,0,0,0,0.0257,0.0922,0.817,SF,normal,0
0.1055,tcp,428,0,1,0,0,0,0,0,0,0,0.9729,0.0243,0.927,S0,DoS,1
5.8186,tcp,3412,3562,0,0,0,1,1,1,0,1,0.0839,0.3381,0.5295,SF,R2L,1
10.3848,tcp,11132,13129,0,0,0,1,1,2,1,3,0.0959,0.1636,0.6325,SF,U2R,1
0.2257,icmp,158,0,0,0,0,0,0,0,0,0,0.9213,0.0737,0.8786,S0,DoS,1
8.6657,tcp,177,856,0,0,0,0,1,0,0,0,0.5977,0.4353,0.1592,REJ,Probe,1
0.0447,tcp,4090,1268,0,0,0,0,1,0,0,0,0.0497,0.0874,0.8799,SF,normal,0
3.6203,tcp,3752,2182,0,0,0,0,1,0,0,0,0.0873,0.0322,0.9367,SF,normal,0
8.6867,tcp,4851,841,0,0,0,0,0,0,0,0,0.0924,0.0428,0.9006,SF,normal,0
0.1659,tcp,107,0,0,1,0,0,0,0,0,0,0.9553,0.1321,0.8014,REJ,DoS,1
0.0098,icmp,333,0,1,3,0,0,0,0,0,0,0.9916,0.1911,0.822,S0,DoS,1
0.6078,udp,444,1759,0,0,0,0,1,0,0,0,0.0188,0.0046,0.9953,SF,normal,0
1.2456,tcp,1111,4266,0,0,0,0,1,0,0,0,0.032,0.057,0.7245,SF,normal,0
0.1356,udp,247,0,0,0,0,0,0,0,0,0,0.7706,0.0969,0.9616,SF,DoS,1
0.763,tcp,1565,4525,0,0,0,0,1,0,0,0,0.0246,0.095,0.7375,SF,normal,0
0.1407,tcp,373,0,0,0,0,0,0,0,0,0,0.9924,0.0479,0.9738,S0,DoS,1
0.5759,udp,253,0,1,0,0,0,0,0,0,0,0.8728,0.0612,0.8935,REJ,DoS,1
0.3677,udp,219,0,0,1,1,0,0,0,0,0,0.8667,0.1171,0.86,S0,DoS,1
2.8354,tcp,74,704,0,0,0,0,0,0,0,0,0.5676,0.4599,0.2156,S0,Probe,1
13.2456,tcp,1472,1796,0,0,0,0,0,0,0,0,0.0532,0.3967,0.6673,SF,R2L,1
11.8631,udp,1465,2052,0,0,0,0,1,0,0,0,0.0055,0.0062,0.9791,SF,normal,0
0.7442,icmp,496,0,0,0,0,0,0,0,0,0,0.9979,0.0086,0.8903,S0,DoS,1
0.3146,udp,134,0,1,0,0,0,0,0,0,0,0.876,0.079,0.9647,REJ,DoS,1
1.6609,udp,4006,4816,0,0,0,0,1,0,0,0,0.0977,0.0743,0.9183,SF,normal,0
3.5146,tcp,2699,3056,0,0,0,0,1,0,0,0,0.0315,0.0082,0.7671,SF,normal,0
12.0704,tcp,1282,2190,0,0,0,0,1,0,0,0,0.0695,0.035,0.9097,REJ,normal,0
0.1243,tcp,1171,1250,0,0,0,0,1,0,0,0,0.0973,0.0709,0.8111,SF,normal,0
0.581,tcp,341,0,0,2,0,0,0,0,0,0,0.9154,0.0171,0.9249,REJ,DoS,1
2.904,tcp,287,231,0,0,0,0,0,1,0,0,0.7111,0.4723,0.4425,S0,Probe,1
0.2826,tcp,1880,439,0,0,0,1,0,0,0,0,0.0329,0.0587,0.7514,SF,normal,0
2.5847,icmp,4054,1122,0,0,0,0,1,0,0,0,0.0979,0.0139,0.7948,SF,normal,0
24.8203,tcp,8004,9395,0,0,0,0,1,5,1,3,0.0042,0.0555,0.7706,SF,U2R,1
1.1862,tcp,3687,3503,0,0,0,0,0,0,0,0,0.0738,0.0466,0.8336,SF,normal,0
6.2057,tcp,2552,3573,0,0,0,0,1,0,0,0,0.0759,0.0584,0.8995,SF,normal,0
1.0038,tcp,352,0,0,0,0,0,0,0,0,0,0.9271,0.1703,0.8458,SF,DoS,1
1.1034,tcp,250,0,0,0,1,0,0,0,0,0,0.7323,0.0813,0.9354,SF,DoS,1
0.5772,tcp,3658,1884,0,0,0,1,1,0,0,0,0.0961,0.0305,0.8265,SF,normal,0
0.2426,udp,3782,4341,0,0,0,0,0,0,0,0,0.029,0.0346,0.9894,SF,normal,0
3.9216,tcp,2638,4414,0,0,0,0,1,0,0,0,0.0247,0.0412,0.8869,SF,normal,0
0.2988,tcp,66,0,0,0,0,0,0,0,0,0,0.9799,0.0715,0.8215,SF,DoS,1
0.0995,tcp,122,0,0,0,0,0,0,0,0,0,0.9437,0.0303,0.8482,REJ,DoS,1
6.6971,icmp,3419,3676,0,0,0,0,1,0,0,0,0.0387,0.0338,0.7504,SF,normal,0
1.7406,icmp,69,0,0,1,0,0,0,0,0,0,0.9734,0.0101,0.9636,S0,DoS,1
1.8894,icmp,31,9,0,0,0,1,0,1,0,0,0.6805,0.5872,0.4743,SF,Probe,1
3.1268,icmp,3677,2441,0,0,0,0,1,0,0,0,0.0665,0.0777,0.8342,SF,normal,0
5.0143,icmp,1721,4671,0,0,0,0,1,0,0,0,0.0786,0.0962,0.9373,SF,normal,0
1.1541,icmp,6,0,0,0,0,0,0,0,0,0,0.8265,0.0835,0.9492,S0,DoS,1
7.5276,udp,4377,2390,0,0,0,0,1,0,0,0,0.0835,0.0468,0.8719,SF,normal,0
3.6978,tcp,4199,4556,0,0,0,0,1,0,0,0,0.02,0.0926,0.9143,SF,normal,0
